Brand,Model,Version,Transmission,Year,Age,Sex,Policy,Insurance_company,Price
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,Zurich,"5,886.07"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,GNP,"6,183.15"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,ABA,"6,261.94"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,ANA,"6,303.38"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,HDI,"6,493.92"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,Qualitas,"6,560.77"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,AIG,"6,845.63"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Amplia,Inbursa,"7,901.10"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,HDI,"3,593.87"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,AXA,"3,705.02"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,Zurich,"3,983.39"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,Mapfre,"4,592.54"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,Seguros Atlas,"4,629.35"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,ABA,"4,867.13"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,Qualitas,"5,059.35"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,Inbursa,"5,121.93"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,AIG,"5,308.68"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,ANA,"5,617.76"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,Limitada,GNP,"6,003.74"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,AXA,"2,561.91"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,ABA,"2,821.24"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,HDI,"2,934.12"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,Inbursa,"3,302.21"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,Mapfre,"3,603.49"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,Zurich,"3,626.95"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,Seguros Atlas,"4,276.59"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,AIG,"4,471.99"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,ANA,"4,764.78"
Chevrolet,AVEO,LTZ,Aut,2015,45,M,RC,GNP,"5,939.41"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,Seguros Atlas,"5,203.37"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,Mapfre,"5,385.21"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,AXA,"5,494.54"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,Zurich,"5,751.90"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,GNP,"5,915.66"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,ABA,"6,232.96"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,HDI,"6,288.75"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,ANA,"6,303.38"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,Qualitas,"6,560.77"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,AIG,"6,698.78"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Amplia,Inbursa,"7,901.10"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,HDI,"3,580.23"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,AXA,"3,669.48"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,Zurich,"3,916.23"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,Seguros Atlas,"4,396.68"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,Mapfre,"4,515.78"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,ABA,"4,811.84"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,Qualitas,"5,059.35"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,Inbursa,"5,121.93"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,AIG,"5,182.60"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,ANA,"5,617.76"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,Limitada,GNP,"5,747.58"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,AXA,"2,539.05"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,ABA,"2,817.19"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,HDI,"2,917.40"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,Inbursa,"3,302.21"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,Mapfre,"3,512.52"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,Zurich,"3,572.34"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,Seguros Atlas,"4,075.04"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,AIG,"4,419.12"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,ANA,"4,764.78"
Chevrolet,AVEO,LTZ,Aut,2015,50,M,RC,GNP,"5,687.31"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,AXA,"7,591.47"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,Seguros Atlas,"7,938.08"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,HDI,"8,724.63"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,GNP,"8,827.42"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,Mapfre,"9,616.20"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,ABA,"9,757.79"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,AIG,"10,280.65"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,Zurich,"10,321.54"
Chevrolet,AVEO,LS,Aut,2016,18,H,Amplia,Inbursa,"12,480.13"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,HDI,"4,331.86"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,AXA,"5,068.79"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,Zurich,"6,147.68"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,Seguros Atlas,"6,342.30"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,AIG,"6,761.25"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,Mapfre,"7,543.22"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,ABA,"7,682.57"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,Inbursa,"7,863.59"
Chevrolet,AVEO,LS,Aut,2016,18,H,Limitada,GNP,"8,234.79"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,ABA,"3,293.81"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,HDI,"3,406.65"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,AXA,"3,456.14"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,Inbursa,"3,553.63"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,ANA,"4,764.78"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,Zurich,"5,248.97"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,Mapfre,"5,445.36"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,AIG,"5,553.00"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,Seguros Atlas,"5,709.80"
Chevrolet,AVEO,LS,Aut,2016,18,H,RC,GNP,"8,040.18"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,AXA,"7,031.19"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,Seguros Atlas,"7,293.36"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,Zurich,"8,111.30"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,ABA,"8,217.94"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,GNP,"8,258.08"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,HDI,"8,275.86"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,AIG,"8,633.05"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,Mapfre,"9,331.42"
Chevrolet,AVEO,LS,Aut,2016,25,H,Amplia,Inbursa,"12,480.13"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,HDI,"4,210.52"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,AXA,"4,639.69"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,Zurich,"5,056.28"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,Seguros Atlas,"5,870.62"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,AIG,"6,116.39"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,ABA,"6,598.39"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,Mapfre,"7,327.55"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,GNP,"7,714.50"
Chevrolet,AVEO,LS,Aut,2016,25,H,Limitada,Inbursa,"7,863.59"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,ABA,"3,028.30"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,AXA,"3,110.90"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,HDI,"3,281.78"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,Inbursa,"3,553.63"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,Zurich,"4,398.48"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,ANA,"4,764.78"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,AIG,"5,094.78"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,Mapfre,"5,299.61"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,Seguros Atlas,"5,306.71"
Chevrolet,AVEO,LS,Aut,2016,25,H,RC,GNP,"7,536.00"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,AXA,"6,586.06"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,Seguros Atlas,"6,899.37"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,ABA,"7,205.41"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,Zurich,"7,225.23"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,AIG,"7,573.91"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,HDI,"7,850.08"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,GNP,"7,878.52"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,Mapfre,"8,288.68"
Chevrolet,AVEO,LS,Aut,2016,30,H,Amplia,Inbursa,"12,480.13"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,HDI,"4,104.77"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,AXA,"4,304.54"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,Zurich,"4,618.75"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,Seguros Atlas,"5,582.37"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,AIG,"5,607.77"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,ABA,"5,745.75"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,Mapfre,"6,540.65"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,GNP,"7,367.64"
Chevrolet,AVEO,LS,Aut,2016,30,H,Limitada,Inbursa,"7,863.59"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,ABA,"2,824.42"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,AXA,"2,846.06"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,HDI,"3,171.18"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,Inbursa,"3,553.63"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,Zurich,"4,057.53"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,AIG,"4,625.45"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,Mapfre,"4,637.39"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,ANA,"4,764.78"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,Seguros Atlas,"5,060.37"
Chevrolet,AVEO,LS,Aut,2016,30,H,RC,GNP,"7,199.87"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,AXA,"6,256.23"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,Seguros Atlas,"6,505.38"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,ABA,"6,757.46"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,Mapfre,"6,806.61"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,Zurich,"6,817.85"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,AIG,"7,143.28"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,HDI,"7,463.86"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,GNP,"7,498.97"
Chevrolet,AVEO,LS,Aut,2016,35,H,Amplia,Inbursa,"11,371.31"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,HDI,"4,016.08"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,AXA,"4,103.68"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,Zurich,"4,417.59"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,Seguros Atlas,"5,294.13"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,ABA,"5,384.69"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,AIG,"5,472.06"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,Mapfre,"5,655.45"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,GNP,"7,020.78"
Chevrolet,AVEO,LS,Aut,2016,35,H,Limitada,Inbursa,"7,216.43"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,AXA,"2,727.63"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,ABA,"2,739.37"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,HDI,"3,075.94"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,Inbursa,"3,553.63"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,Zurich,"3,900.77"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,Mapfre,"4,146.77"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,AIG,"4,548.69"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,ANA,"4,764.78"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,Seguros Atlas,"4,814.04"
Chevrolet,AVEO,LS,Aut,2016,35,H,RC,GNP,"6,863.75"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,AXA,"6,025.01"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,Seguros Atlas,"6,075.57"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,Mapfre,"6,346.94"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,Zurich,"6,362.59"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,ABA,"6,682.75"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,AIG,"6,885.45"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,GNP,"7,166.85"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,HDI,"7,291.54"
Chevrolet,AVEO,LS,Aut,2016,40,H,Amplia,Inbursa,"11,371.31"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,AXA,"3,972.35"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,HDI,"3,980.63"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,Zurich,"4,192.79"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,Seguros Atlas,"4,979.68"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,Mapfre,"5,269.50"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,ABA,"5,303.36"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,AIG,"5,351.86"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,GNP,"6,717.28"
Chevrolet,AVEO,LS,Aut,2016,40,H,Limitada,Inbursa,"7,216.43"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,AXA,"2,660.17"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,ABA,"2,722.32"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,HDI,"3,034.30"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,Inbursa,"3,553.63"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,Zurich,"3,725.59"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,Mapfre,"3,865.75"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,AIG,"4,497.24"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,Seguros Atlas,"4,545.31"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,ANA,"4,764.78"
Chevrolet,AVEO,LS,Aut,2016,40,H,RC,GNP,"6,569.64"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,Seguros Atlas,"5,717.40"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,AXA,"5,833.13"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,Mapfre,"5,900.02"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,Zurich,"6,180.96"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,ABA,"6,577.19"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,AIG,"6,686.60"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,GNP,"6,834.74"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,HDI,"6,980.12"
Chevrolet,AVEO,LS,Aut,2016,45,H,Amplia,Inbursa,"10,262.50"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,AXA,"3,862.21"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,HDI,"3,914.33"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,Zurich,"4,103.10"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,Seguros Atlas,"4,717.64"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,Mapfre,"4,780.53"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,ABA,"5,187.10"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,AIG,"5,231.66"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,GNP,"6,413.77"
Chevrolet,AVEO,LS,Aut,2016,45,H,Limitada,Inbursa,"6,569.27"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,AXA,"2,602.28"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,ABA,"2,702.68"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,HDI,"2,963.23"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,Inbursa,"3,553.63"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,Mapfre,"3,614.95"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,Zurich,"3,655.70"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,Seguros Atlas,"4,321.37"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,AIG,"4,445.80"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,ANA,"4,764.78"
Chevrolet,AVEO,LS,Aut,2016,45,H,RC,GNP,"6,275.53"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,Seguros Atlas,"5,395.05"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,AXA,"5,722.98"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,Mapfre,"5,779.29"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,Zurich,"6,039.16"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,GNP,"6,502.63"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,ABA,"6,537.72"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,AIG,"6,545.95"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,HDI,"6,764.95"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,50,H,Amplia,Inbursa,"10,262.50"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,AXA,"3,795.65"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,HDI,"3,901.63"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,Zurich,"4,033.08"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,Seguros Atlas,"4,481.80"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,Mapfre,"4,709.75"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,AIG,"5,110.66"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,ABA,"5,121.42"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,GNP,"6,110.27"
Chevrolet,AVEO,LS,Aut,2016,50,H,Limitada,Inbursa,"6,569.27"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,AXA,"2,563.58"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,ABA,"2,699.21"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,HDI,"2,946.10"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,Mapfre,"3,523.42"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,Inbursa,"3,553.63"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,Zurich,"3,601.14"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,Seguros Atlas,"4,119.83"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,AIG,"4,393.57"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,Qualitas,"4,634.84"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,ANA,"4,764.78"
Chevrolet,AVEO,LS,Aut,2016,50,H,RC,GNP,"5,981.42"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,ANA,"6,288.35"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,Qualitas,"6,779.89"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,AXA,"7,591.47"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,Seguros Atlas,"7,794.81"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,GNP,"8,305.53"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,HDI,"8,724.63"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,Mapfre,"9,095.67"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,ABA,"9,757.79"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,AIG,"10,081.23"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,Zurich,"10,333.32"
Chevrolet,AVEO,LS,Aut,2016,18,M,Amplia,Inbursa,"12,480.13"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,HDI,"4,331.86"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,AXA,"5,068.79"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,Qualitas,"5,086.61"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,ANA,"5,598.62"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,Zurich,"6,153.49"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,Seguros Atlas,"6,237.48"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,AIG,"6,773.00"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,Mapfre,"7,301.40"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,ABA,"7,682.57"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,GNP,"7,757.86"
Chevrolet,AVEO,LS,Aut,2016,18,M,Limitada,Inbursa,"7,863.59"
Chevrolet,AVEO,LS,Aut,2016,18,M,RC,ABA,"3,293.81"
Chevrolet,AVEO,LS,Aut,2016,18,M,RC,HDI,"3,406.65"
